jornada,region,zona,mes,menor_70,entre_70_90,mayor_90,porc_menor_70,porc_entre_70_90,porc_mayor_90,tx_to_menor70,tx_to_entre70y90,tx_to_mayor90
22,Central,Huila - Caqueta,201810,1,0,0,1,0,0,1866,0,0
22,Central,Neiva - Tolima,201810,3,0,0,1,0,0,4191,0,0
22,Central,No hay informacion,201810,2,0,0,1,0,0,630,0,0
22,Central,Sabana,201810,1,0,0,1,0,0,2293,0,0
22,Central,Tolima,201810,0,1,0,0,1,0,0,3308,0
22,Central,Villavicencio,201810,1,0,0,1,0,0,2529,0,0
22,Costa,Barranquilla Centro,201810,0,0,1,0,0,1,0,0,3659
22,Costa,Barranquilla Norte,201810,1,0,0,1,0,0,3197,0,0
22,Costa,Bolivar - San Andres/Prov.,201810,1,0,1,0.5,0,0.5,2618,0,3495
22,Costa,No hay informacion,201810,4,0,0,1,0,0,5301,0,0
22,Occidente,Cali Norte,201810,1,0,0,1,0,0,2670,0,0
22,Occidente,Cali Sur,201810,3,0,0,1,0,0,8872,0,0
22,Oriente,Boyaca,201810,5,0,0,1,0,0,10196,0,0
22,Oriente,Bucaramanga,201810,2,0,0,1,0,0,5861,0,0
22,Oriente,Casanare y Bucaramanga,201810,4,0,0,1,0,0,9448,0,0
22,Oriente,Magdalena Medio,201810,2,0,0,1,0,0,5115,0,0
22,Oriente,No hay informacion,201810,3,0,0,1,0,0,6635,0,0
22,Oriente,Norte de Santander y Arauca,201810,4,0,0,1,0,0,8462,0,0
23,Antioquia,Medellin El Poblado,201810,2,0,0,1,0,0,653,0,0
23,Banca Oficial II,No hay informacion,201810,1,0,0,1,0,0,540,0,0
23,Bogota Norte,Autopista Nororiental,201810,4,0,0,1,0,0,1719,0,0
23,Bogota Norte,Carrera Septima,201810,1,0,0,1,0,0,578,0,0
23,Bogota Norte,No hay informacion,201810,1,0,0,1,0,0,531,0,0
23,Bogota Norte,Noroccidente,201810,2,0,0,1,0,0,1295,0,0
23,Bogota Norte,Occidental,201810,2,0,0,1,0,0,1257,0,0
23,Bogota Norte,Santa Barbara,201810,3,0,0,1,0,0,2200,0,0
23,Bogota Sur,Autopista Sur,201810,2,0,0,1,0,0,763,0,0
23,Bogota Sur,Calle 26,201810,1,0,0,1,0,0,1129,0,0
23,Bogota Sur,No hay informacion,201810,2,0,0,1,0,0,508,0,0
23,Bogota Sur,Occidente,201810,2,0,0,1,0,0,1841,0,0
23,Bogota Sur,Zona Industrial,201810,2,0,0,1,0,0,1852,0,0
23,Central,Cundinamarca,201810,2,0,0,1,0,0,970,0,0
23,Central,Girardot,201810,2,0,0,1,0,0,326,0,0
23,Central,Huila - Caqueta,201810,1,0,0,1,0,0,418,0,0
23,Central,Neiva - Tolima,201810,1,0,0,1,0,0,214,0,0
23,Central,No hay informacion,201810,1,0,0,1,0,0,73,0,0
23,Central,Sabana,201810,1,0,0,1,0,0,551,0,0
23,Central,Tolima,201810,1,0,0,1,0,0,821,0,0
23,Central,Villavicencio,201810,1,0,0,1,0,0,609,0,0
23,Costa,Barranquilla Centro,201810,0,1,0,0,1,0,0,947,0
23,Costa,Barranquilla Norte,201810,1,0,0,1,0,0,841,0,0
23,Costa,Bolivar - San Andres/Prov.,201810,2,0,0,1,0,0,1407,0,0
23,Costa,No hay informacion,201810,2,0,0,1,0,0,687,0,0
23,Occidente,Cali Norte,201810,1,0,0,1,0,0,736,0,0
23,Occidente,Cali Sur,201810,2,0,0,1,0,0,948,0,0
23,Oriente,Boyaca,201810,4,0,0,1,0,0,2136,0,0
23,Oriente,Bucaramanga,201810,2,0,0,1,0,0,1456,0,0
23,Oriente,Casanare y Bucaramanga,201810,2,0,0,1,0,0,642,0,0
23,Oriente,Magdalena Medio,201810,2,0,0,1,0,0,1015,0,0
23,Oriente,No hay informacion,201810,3,0,0,1,0,0,1693,0,0
23,Oriente,Norte de Santander y Arauca,201810,3,0,0,1,0,0,1425,0,0
21,Antioquia,Caldas,201811,10,0,0,1,0,0,55881,0,0
21,Antioquia,Medellin Centro,201811,6,5,0,0.545454545454545,0.454545454545455,0,32436,40696,0
21,Antioquia,Medellin El Poblado,201811,10,1,0,0.909090909090909,0.0909090909090909,0,69940,4971,0
21,Antioquia,Medellin Occidental,201811,5,6,0,0.454545454545455,0.545454545454545,0,26324,49926,0
21,Antioquia,Municipios Antioquia,201811,10,4,0,0.714285714285714,0.285714285714286,0,50597,21027,0
21,Antioquia,Municipios Antioquia y Choco,201811,11,1,1,0.846153846153846,0.0769230769230769,0.0769230769230769,66088,5902,23042
21,Antioquia,No hay informacion,201811,7,0,1,0.875,0,0.125,52430,0,3689
21,Antioquia,Noroccidente Valle Aburra,201811,7,4,0,0.636363636363636,0.363636363636364,0,46648,31756,0
21,Antioquia,Quindio,201811,6,1,1,0.75,0.125,0.125,30647,5102,8647
21,Antioquia,Risaralda,201811,5,5,1,0.454545454545455,0.454545454545455,0.0909090909090909,31973,29143,7706
21,Antioquia,Sur Valle Aburra,201811,6,4,0,0.6,0.4,0,36305,34468,0
21,Banca Oficial II,No hay informacion,201811,1,0,0,1,0,0,9207,0,0
21,Bogota Norte,Autopista Nororiental,201811,3,5,1,0.333333333333333,0.555555555555556,0.111111111111111,24374,43957,13120
21,Bogota Norte,Calle 72,201811,7,4,0,0.636363636363636,0.363636363636364,0,44385,28976,0
21,Bogota Norte,Carrera Septima,201811,10,4,0,0.714285714285714,0.285714285714286,0,55849,29977,0
21,Bogota Norte,Chapinero,201811,6,4,0,0.6,0.4,0,40636,24998,0
21,Bogota Norte,No hay informacion,201811,10,0,0,1,0,0,37768,0,0
21,Bogota Norte,Noroccidente,201811,3,8,1,0.25,0.666666666666667,0.0833333333333333,21324,74991,9941
21,Bogota Norte,Occidental,201811,6,4,2,0.5,0.333333333333333,0.166666666666667,35866,40664,23680
21,Bogota Norte,Santa Barbara,201811,6,3,0,0.666666666666667,0.333333333333333,0,35697,29609,0
21,Bogota Sur,Autopista Sur,201811,4,8,1,0.307692307692308,0.615384615384615,0.0769230769230769,26288,64327,9027
21,Bogota Sur,Calle 26,201811,5,6,0,0.454545454545455,0.545454545454545,0,29024,52468,0
21,Bogota Sur,Centro Oriental,201811,10,2,0,0.833333333333333,0.166666666666667,0,60114,13161,0
21,Bogota Sur,No hay informacion,201811,11,3,2,0.6875,0.1875,0.125,29152,35107,25322
21,Bogota Sur,Occidente,201811,0,7,3,0,0.7,0.3,0,60544,35854
21,Bogota Sur,Sur Oriente,201811,3,8,0,0.272727272727273,0.727272727272727,0,25671,66048,0
21,Bogota Sur,Teusaquillo,201811,10,1,1,0.833333333333333,0.0833333333333333,0.0833333333333333,55766,8905,12278
21,Bogota Sur,Zona Industrial,201811,3,7,1,0.272727272727273,0.636363636363636,0.0909090909090909,18058,74938,9118
21,Central,Cundinamarca,201811,7,6,1,0.5,0.428571428571429,0.0714285714285714,30459,40629,5858
21,Central,Girardot,201811,8,0,0,1,0,0,36329,0,0
21,Central,Huila - Caqueta,201811,6,3,0,0.666666666666667,0.333333333333333,0,25721,14472,0
21,Central,Magdalena Alto,201811,5,3,2,0.5,0.3,0.2,24472,13946,14051
21,Central,Meta,201811,5,2,4,0.454545454545455,0.181818181818182,0.363636363636364,16496,7427,32299
21,Central,Neiva - Tolima,201811,11,0,0,1,0,0,38759,0,0
21,Central,No hay informacion,201811,4,2,2,0.5,0.25,0.25,6069,15273,16332
21,Central,Sabana,201811,5,6,2,0.384615384615385,0.461538461538462,0.153846153846154,19966,35296,15941
21,Central,Tolima,201811,3,4,2,0.333333333333333,0.444444444444444,0.222222222222222,16849,29792,13461
21,Central,Villavicencio,201811,6,1,3,0.6,0.1,0.3,27062,6808,26843
21,Costa,Barranquilla Centro,201811,4,3,1,0.5,0.375,0.125,24761,19559,6265
21,Costa,Barranquilla Norte,201811,3,5,0,0.375,0.625,0,15453,30997,0
21,Costa,Barranquilla Sur,201811,4,5,2,0.363636363636364,0.454545454545455,0.181818181818182,21106,35059,11576
21,Costa,Bolivar - San Andres/Prov.,201811,8,2,1,0.727272727272727,0.181818181818182,0.0909090909090909,43335,15631,6867
21,Costa,Cesar,201811,8,5,0,0.615384615384615,0.384615384615385,0,33646,31897,0
21,Costa,Magdalena - Guajira,201811,9,3,0,0.75,0.25,0,60281,19312,0
21,Costa,No hay informacion,201811,30,3,0,0.909090909090909,0.0909090909090909,0,109419,17905,0
21,Costa,Sucre,201811,1,0,0,1,0,0,4157,0,0
21,Direccion Banca Premium,No hay informacion,201811,6,0,0,1,0,0,4329,0,0
21,Direccion Banca Premium,Premium Antioquia,201811,3,0,0,1,0,0,1383,0,0
21,Direccion Banca Premium,Premium Bogota 1,201811,2,0,0,1,0,0,1395,0,0
21,Direccion Banca Premium,Premium Bogota 2,201811,2,0,0,1,0,0,1579,0,0
21,Direccion Banca Premium,Premium Occidente,201811,2,0,0,1,0,0,2373,0,0
21,Occidente,Cali Aeropuerto,201811,4,6,1,0.363636363636364,0.545454545454545,0.0909090909090909,26244,47430,6003
21,Occidente,Cali Centro,201811,4,5,1,0.4,0.5,0.1,28853,40005,6366
21,Occidente,Cali Norte,201811,5,7,0,0.416666666666667,0.583333333333333,0,24805,52939,0
21,Occidente,Cali Oriente,201811,1,8,3,0.0833333333333333,0.666666666666667,0.25,5672,54864,24605
21,Occidente,Cali Sur,201811,1,9,2,0.0833333333333333,0.75,0.166666666666667,7568,86044,20418
21,Occidente,Narino - Cauca,201811,6,3,1,0.6,0.3,0.1,49869,23000,11858
21,Occidente,No hay informacion,201811,16,5,4,0.64,0.2,0.16,34675,43735,17381
21,Occidente,Valle del Cauca,201811,7,5,1,0.538461538461538,0.384615384615385,0.0769230769230769,39276,42386,8992
21,Oriente,Boyaca,201811,4,8,0,0.333333333333333,0.666666666666667,0,30570,41467,0
21,Oriente,Boyaca y Norte de Cundinamarca,201811,5,3,2,0.5,0.3,0.2,19990,19059,13012
21,Oriente,Bucaramanga,201811,7,3,2,0.583333333333333,0.25,0.166666666666667,54526,17752,16440
21,Oriente,Casanare y Bucaramanga,201811,4,4,2,0.4,0.4,0.2,20838,31109,15858
21,Oriente,Magdalena Medio,201811,6,2,1,0.666666666666667,0.222222222222222,0.111111111111111,40219,13403,3453
21,Oriente,No hay informacion,201811,12,5,2,0.631578947368421,0.263157894736842,0.105263157894737,44269,18923,17831
21,Oriente,Norte de Santander y Arauca,201811,2,5,3,0.2,0.5,0.3,11854,47144,16834
22,Antioquia,Medellin El Poblado,201811,3,0,0,1,0,0,5960,0,0
22,Antioquia,Medellin Occidental,201811,1,0,0,1,0,0,3393,0,0
22,Antioquia,No hay informacion,201811,1,0,0,1,0,0,1330,0,0
22,Banca Oficial II,No hay informacion,201811,1,0,0,1,0,0,1678,0,0
22,Bogota Norte,No hay informacion,201811,0,1,0,0,1,0,0,2104,0
22,Bogota Norte,Noroccidente,201811,0,1,0,0,1,0,0,5084,0
22,Bogota Norte,Occidental,201811,1,2,0,0.333333333333333,0.666666666666667,0,2,9118,0
22,Bogota Norte,Santa Barbara,201811,2,0,0,1,0,0,7212,0,0
22,Bogota Sur,Autopista Sur,201811,0,1,1,0,0.5,0.5,0,2569,3522
22,Bogota Sur,Calle 26,201811,2,0,0,1,0,0,6232,0,0
22,Bogota Sur,No hay informacion,201811,5,0,0,1,0,0,3314,0,0
22,Bogota Sur,Occidente,201811,0,2,0,0,1,0,0,8266,0
22,Bogota Sur,Teusaquillo,201811,0,0,1,0,0,1,0,0,5476
22,Bogota Sur,Zona Industrial,201811,0,3,0,0,1,0,0,12686,0
22,Central,Cundinamarca,201811,1,1,0,0.5,0.5,0,1611,2183,0
22,Central,Girardot,201811,1,0,1,0.5,0,0.5,330,0,1468
22,Central,Huila - Caqueta,201811,1,0,0,1,0,0,1775,0,0
22,Central,Neiva - Tolima,201811,3,0,0,1,0,0,3664,0,0
22,Central,No hay informacion,201811,2,0,0,1,0,0,520,0,0
22,Central,Sabana,201811,1,0,0,1,0,0,2238,0,0
22,Central,Tolima,201811,1,0,0,1,0,0,2765,0,0
22,Central,Villavicencio,201811,1,0,0,1,0,0,2539,0,0
22,Costa,Barranquilla Centro,201811,0,0,1,0,0,1,0,0,3622
22,Costa,Barranquilla Norte,201811,0,1,0,0,1,0,0,3136,0
22,Costa,Bolivar - San Andres/Prov.,201811,1,0,1,0.5,0,0.5,2337,0,3162
22,Costa,No hay informacion,201811,4,0,0,1,0,0,4542,0,0
22,Occidente,Cali Norte,201811,1,0,0,1,0,0,3011,0,0
22,Occidente,Cali Sur,201811,3,0,0,1,0,0,8176,0,0
22,Oriente,Boyaca,201811,4,1,0,0.8,0.2,0,7803,2090,0
22,Oriente,Bucaramanga,201811,2,0,0,1,0,0,5534,0,0
22,Oriente,Casanare y Bucaramanga,201811,4,0,0,1,0,0,8759,0,0
22,Oriente,Magdalena Medio,201811,2,0,0,1,0,0,4452,0,0
22,Oriente,No hay informacion,201811,3,0,0,1,0,0,5946,0,0
22,Oriente,Norte de Santander y Arauca,201811,4,0,0,1,0,0,7959,0,0
23,Antioquia,Medellin El Poblado,201811,2,0,0,1,0,0,631,0,0
23,Banca Oficial II,No hay informacion,201811,1,0,0,1,0,0,379,0,0
23,Bogota Norte,Autopista Nororiental,201811,4,0,0,1,0,0,1835,0,0
23,Bogota Norte,Carrera Septima,201811,1,0,0,1,0,0,613,0,0
23,Bogota Norte,No hay informacion,201811,1,0,0,1,0,0,454,0,0
23,Bogota Norte,Noroccidente,201811,2,0,0,1,0,0,1760,0,0
23,Bogota Norte,Occidental,201811,2,0,0,1,0,0,1792,0,0
23,Bogota Norte,Santa Barbara,201811,3,0,0,1,0,0,2476,0,0
23,Bogota Sur,Autopista Sur,201811,1,0,0,1,0,0,741,0,0
23,Bogota Sur,Calle 26,201811,1,0,0,1,0,0,1282,0,0
23,Bogota Sur,No hay informacion,201811,2,0,0,1,0,0,357,0,0
23,Bogota Sur,Occidente,201811,2,0,0,1,0,0,1666,0,0
23,Bogota Sur,Zona Industrial,201811,2,0,0,1,0,0,2077,0,0
23,Central,Cundinamarca,201811,2,0,0,1,0,0,914,0,0
23,Central,Girardot,201811,2,0,0,1,0,0,378,0,0
23,Central,Huila - Caqueta,201811,1,0,0,1,0,0,426,0,0
23,Central,Neiva - Tolima,201811,1,0,0,1,0,0,148,0,0
23,Central,No hay informacion,201811,1,0,0,1,0,0,37,0,0
23,Central,Sabana,201811,1,0,0,1,0,0,278,0,0
23,Central,Tolima,201811,1,0,0,1,0,0,823,0,0
23,Central,Villavicencio,201811,1,0,0,1,0,0,677,0,0
23,Costa,Barranquilla Centro,201811,0,1,0,0,1,0,0,799,0
23,Costa,Barranquilla Norte,201811,1,0,0,1,0,0,688,0,0
23,Costa,Bolivar - San Andres/Prov.,201811,2,0,0,1,0,0,1180,0,0
23,Costa,No hay informacion,201811,2,0,0,1,0,0,598,0,0
23,Occidente,Cali Norte,201811,1,0,0,1,0,0,188,0,0
23,Occidente,Cali Sur,201811,2,0,0,1,0,0,835,0,0
23,Oriente,Boyaca,201811,4,0,0,1,0,0,1753,0,0
23,Oriente,Bucaramanga,201811,2,0,0,1,0,0,1148,0,0
23,Oriente,Casanare y Bucaramanga,201811,1,0,0,1,0,0,215,0,0
23,Oriente,Magdalena Medio,201811,2,0,0,1,0,0,893,0,0
23,Oriente,No hay informacion,201811,3,0,0,1,0,0,1162,0,0
23,Oriente,Norte de Santander y Arauca,201811,3,0,0,1,0,0,1181,0,0
21,Antioquia,Caldas,201812,7,3,0,0.7,0.3,0,44346,18916,0
21,Antioquia,Medellin Centro,201812,6,5,0,0.545454545454545,0.454545454545455,0,32655,41071,0
21,Antioquia,Medellin El Poblado,201812,7,4,0,0.636363636363636,0.363636363636364,0,41440,35693,0
21,Antioquia,Medellin Occidental,201812,5,6,0,0.454545454545455,0.545454545454545,0,26406,50694,0
21,Antioquia,Municipios Antioquia,201812,10,3,1,0.714285714285714,0.214285714285714,0.0714285714285714,51191,14989,7229
21,Antioquia,Municipios Antioquia y Choco,201812,10,2,1,0.769230769230769,0.153846153846154,0.0769230769230769,63382,11769,27911
21,Antioquia,No hay informacion,201812,7,0,1,0.875,0,0.125,53556,0,3911
21,Antioquia,Noroccidente Valle Aburra,201812,3,7,1,0.272727272727273,0.636363636363636,0.0909090909090909,19329,53935,9381
21,Antioquia,Quindio,201812,4,4,0,0.5,0.5,0,18678,29839,0
21,Antioquia,Risaralda,201812,4,5,2,0.363636363636364,0.454545454545455,0.181818181818182,23156,35478,15620
21,Antioquia,Sur Valle Aburra,201812,5,5,0,0.5,0.5,0,34563,37193,0
21,Banca Oficial II,No hay informacion,201812,1,0,0,1,0,0,12098,0,0
21,Bogota Norte,Autopista Nororiental,201812,2,5,2,0.222222222222222,0.555555555555556,0.222222222222222,14256,49775,21985
21,Bogota Norte,Calle 72,201812,5,6,0,0.454545454545455,0.545454545454545,0,29415,47656,0
21,Bogota Norte,Carrera Septima,201812,10,3,1,0.714285714285714,0.214285714285714,0.0714285714285714,53128,25330,10396
21,Bogota Norte,Chapinero,201812,3,6,1,0.3,0.6,0.1,18574,43111,9490
21,Bogota Norte,No hay informacion,201812,10,0,0,1,0,0,37735,0,0
21,Bogota Norte,Noroccidente,201812,3,8,1,0.25,0.666666666666667,0.0833333333333333,24207,73425,9851
21,Bogota Norte,Occidental,201812,4,7,1,0.333333333333333,0.583333333333333,0.0833333333333333,25396,65301,11357
21,Bogota Norte,Santa Barbara,201812,6,3,0,0.666666666666667,0.333333333333333,0,36878,30753,0
21,Bogota Sur,Autopista Sur,201812,3,8,2,0.230769230769231,0.615384615384615,0.153846153846154,18679,68647,15900
21,Bogota Sur,Calle 26,201812,4,7,0,0.363636363636364,0.636363636363636,0,24562,63252,0
21,Bogota Sur,Centro Oriental,201812,9,3,0,0.75,0.25,0,53494,20658,0
21,Bogota Sur,No hay informacion,201812,11,3,2,0.6875,0.1875,0.125,35017,30811,25975
21,Bogota Sur,Occidente,201812,0,8,2,0,0.8,0.2,0,73299,21164
21,Bogota Sur,Sur Oriente,201812,2,9,0,0.181818181818182,0.818181818181818,0,17997,77006,0
21,Bogota Sur,Teusaquillo,201812,8,2,2,0.666666666666667,0.166666666666667,0.166666666666667,45201,14581,21026
21,Bogota Sur,Zona Industrial,201812,3,7,1,0.272727272727273,0.636363636363636,0.0909090909090909,17697,70718,13709
21,Central,Cundinamarca,201812,3,10,1,0.214285714285714,0.714285714285714,0.0714285714285714,10214,64617,6256
21,Central,Girardot,201812,6,2,0,0.75,0.25,0,28607,11922,0
21,Central,Huila - Caqueta,201812,6,3,0,0.666666666666667,0.333333333333333,0,24069,17156,0
21,Central,Magdalena Alto,201812,6,3,1,0.6,0.3,0.1,29482,16492,7250
21,Central,Meta,201812,6,3,2,0.545454545454545,0.272727272727273,0.181818181818182,17570,13560,12820
21,Central,Neiva - Tolima,201812,10,1,0,0.909090909090909,0.0909090909090909,0,39096,2647,0
21,Central,No hay informacion,201812,5,2,2,0.555555555555556,0.222222222222222,0.222222222222222,7379,16012,16250
21,Central,Sabana,201812,4,5,4,0.307692307692308,0.384615384615385,0.307692307692308,16171,30176,28653
21,Central,Tolima,201812,2,5,2,0.222222222222222,0.555555555555556,0.222222222222222,9781,37768,14270
21,Central,Villavicencio,201812,7,0,3,0.7,0,0.3,36298,0,28159
21,Costa,Barranquilla Centro,201812,4,3,1,0.5,0.375,0.125,26840,20801,6475
21,Costa,Barranquilla Norte,201812,3,5,0,0.375,0.625,0,17122,33522,0
21,Costa,Barranquilla Sur,201812,3,5,3,0.272727272727273,0.454545454545455,0.272727272727273,14544,39556,20077
21,Costa,Bolivar - San Andres/Prov.,201812,8,2,1,0.727272727272727,0.181818181818182,0.0909090909090909,50154,17274,6847
21,Costa,Cesar,201812,7,5,1,0.538461538461538,0.384615384615385,0.0769230769230769,33552,28752,9136
21,Costa,Magdalena - Guajira,201812,5,7,0,0.416666666666667,0.583333333333333,0,31910,57533,0
21,Costa,No hay informacion,201812,29,4,0,0.878787878787879,0.121212121212121,0,117998,21610,0
21,Costa,Sucre,201812,1,0,0,1,0,0,4794,0,0
21,Direccion Banca Premium,No hay informacion,201812,6,0,0,1,0,0,5444,0,0
21,Direccion Banca Premium,Premium Antioquia,201812,3,0,0,1,0,0,1655,0,0
21,Direccion Banca Premium,Premium Bogota 1,201812,2,0,0,1,0,0,1658,0,0
21,Direccion Banca Premium,Premium Bogota 2,201812,2,0,0,1,0,0,1723,0,0
21,Direccion Banca Premium,Premium Occidente,201812,2,0,0,1,0,0,2755,0,0
21,Occidente,Cali Aeropuerto,201812,2,8,1,0.181818181818182,0.727272727272727,0.0909090909090909,14921,66026,6513
21,Occidente,Cali Centro,201812,2,7,1,0.2,0.7,0.1,15926,62700,6659
21,Occidente,Cali Norte,201812,5,6,1,0.416666666666667,0.5,0.0833333333333333,27477,45515,12215
21,Occidente,Cali Oriente,201812,1,6,5,0.0833333333333333,0.5,0.416666666666667,6180,40098,44158
21,Occidente,Cali Sur,201812,0,9,3,0,0.75,0.25,0,91986,31072
21,Occidente,Narino - Cauca,201812,4,5,1,0.4,0.5,0.1,31885,47407,11988
21,Occidente,No hay informacion,201812,14,6,5,0.56,0.24,0.2,19929,58903,22402
21,Occidente,Valle del Cauca,201812,5,8,0,0.384615384615385,0.615384615384615,0,29777,63745,0
21,Oriente,Boyaca,201812,3,8,1,0.25,0.666666666666667,0.0833333333333333,13112,64242,3066
21,Oriente,Boyaca y Norte de Cundinamarca,201812,6,2,2,0.6,0.2,0.2,25855,12609,16456
21,Oriente,Bucaramanga,201812,2,8,2,0.166666666666667,0.666666666666667,0.166666666666667,10186,70235,18646
21,Oriente,Casanare y Bucaramanga,201812,3,5,2,0.3,0.5,0.2,15495,43784,17818
21,Oriente,Magdalena Medio,201812,4,4,1,0.444444444444444,0.444444444444444,0.111111111111111,33773,27905,3693
21,Oriente,No hay informacion,201812,9,4,6,0.473684210526316,0.210526315789474,0.315789473684211,31576,24712,30985
21,Oriente,Norte de Santander y Arauca,201812,1,4,5,0.1,0.4,0.5,6018,38016,41143
22,Antioquia,Medellin El Poblado,201812,3,0,0,1,0,0,6395,0,0
22,Antioquia,Medellin Occidental,201812,1,0,0,1,0,0,3338,0,0
22,Antioquia,No hay informacion,201812,1,0,0,1,0,0,1488,0,0
22,Banca Oficial II,No hay informacion,201812,1,0,0,1,0,0,1906,0,0
22,Bogota Norte,Autopista Nororiental,201812,3,0,0,1,0,0,442,0,0
22,Bogota Norte,Carrera Septima,201812,1,0,0,1,0,0,3,0,0
22,Bogota Norte,No hay informacion,201812,0,1,0,0,1,0,0,2185,0
22,Bogota Norte,Noroccidente,201812,1,0,1,0.5,0,0.5,111,0,5322
22,Bogota Norte,Occidental,201812,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,150,4392,4490
22,Bogota Norte,Santa Barbara,201812,2,1,0,0.666666666666667,0.333333333333333,0,2433,5716,0
22,Bogota Sur,Autopista Sur,201812,0,0,2,0,0,1,0,0,6536
22,Bogota Sur,Calle 26,201812,1,1,0,0.5,0.5,0,2017,5063,0
22,Bogota Sur,No hay informacion,201812,4,1,0,0.8,0.2,0,849,2183,0
22,Bogota Sur,Occidente,201812,0,1,1,0,0.5,0.5,0,4602,3624
22,Bogota Sur,Teusaquillo,201812,0,0,1,0,0,1,0,0,5449
22,Bogota Sur,Zona Industrial,201812,0,3,0,0,1,0,0,13797,0
22,Central,Cundinamarca,201812,1,1,0,0.5,0.5,0,1624,2494,0
22,Central,Girardot,201812,1,0,1,0.5,0,0.5,139,0,1546
22,Central,Huila - Caqueta,201812,1,0,0,1,0,0,1585,0,0
22,Central,Neiva - Tolima,201812,3,0,0,1,0,0,3970,0,0
22,Central,No hay informacion,201812,2,0,0,1,0,0,556,0,0
22,Central,Sabana,201812,1,0,0,1,0,0,2185,0,0
22,Central,Tolima,201812,0,1,0,0,1,0,0,2669,0
22,Central,Villavicencio,201812,1,0,0,1,0,0,2383,0,0
22,Costa,Barranquilla Centro,201812,0,0,1,0,0,1,0,0,3374
22,Costa,Barranquilla Norte,201812,0,1,0,0,1,0,0,3030,0
22,Costa,Bolivar - San Andres/Prov.,201812,1,0,1,0.5,0,0.5,2429,0,3111
22,Costa,No hay informacion,201812,4,0,0,1,0,0,4798,0,0
22,Occidente,Cali Norte,201812,1,0,0,1,0,0,2486,0,0
22,Occidente,Cali Sur,201812,3,0,0,1,0,0,7650,0,0
22,Oriente,Boyaca,201812,4,1,0,0.8,0.2,0,7563,2039,0
22,Oriente,Bucaramanga,201812,2,0,0,1,0,0,6007,0,0
22,Oriente,Casanare y Bucaramanga,201812,4,0,0,1,0,0,9065,0,0
22,Oriente,Magdalena Medio,201812,2,0,0,1,0,0,4779,0,0
22,Oriente,No hay informacion,201812,3,0,0,1,0,0,5839,0,0
22,Oriente,Norte de Santander y Arauca,201812,2,2,0,0.5,0.5,0,3061,5370,0
23,Antioquia,Medellin El Poblado,201812,2,0,0,1,0,0,619,0,0
23,Banca Oficial II,No hay informacion,201812,1,0,0,1,0,0,588,0,0
23,Bogota Norte,Autopista Nororiental,201812,4,0,0,1,0,0,1806,0,0
23,Bogota Norte,Carrera Septima,201812,1,0,0,1,0,0,775,0,0
23,Bogota Norte,No hay informacion,201812,1,0,0,1,0,0,589,0,0
23,Bogota Norte,Noroccidente,201812,2,0,0,1,0,0,1346,0,0
23,Bogota Norte,Occidental,201812,2,0,0,1,0,0,1744,0,0
23,Bogota Norte,Santa Barbara,201812,3,0,0,1,0,0,2071,0,0
23,Bogota Sur,Autopista Sur,201812,1,0,0,1,0,0,314,0,0
23,Bogota Sur,Calle 26,201812,1,0,0,1,0,0,1088,0,0
23,Bogota Sur,No hay informacion,201812,2,0,0,1,0,0,339,0,0
23,Bogota Sur,Occidente,201812,2,0,0,1,0,0,1980,0,0
23,Bogota Sur,Zona Industrial,201812,2,0,0,1,0,0,1654,0,0
23,Central,Cundinamarca,201812,2,0,0,1,0,0,817,0,0
23,Central,Girardot,201812,2,0,0,1,0,0,276,0,0
23,Central,Huila - Caqueta,201812,1,0,0,1,0,0,546,0,0
23,Central,Neiva - Tolima,201812,1,0,0,1,0,0,180,0,0
23,Central,No hay informacion,201812,1,0,0,1,0,0,53,0,0
23,Central,Sabana,201812,1,0,0,1,0,0,344,0,0
23,Central,Tolima,201812,1,0,0,1,0,0,847,0,0
23,Central,Villavicencio,201812,1,0,0,1,0,0,684,0,0
23,Costa,Barranquilla Centro,201812,0,1,0,0,1,0,0,710,0
23,Costa,Barranquilla Norte,201812,1,0,0,1,0,0,694,0,0
23,Costa,Bolivar - San Andres/Prov.,201812,2,0,0,1,0,0,1351,0,0
23,Costa,No hay informacion,201812,2,0,0,1,0,0,683,0,0
23,Occidente,Cali Norte,201812,1,0,0,1,0,0,439,0,0
23,Occidente,Cali Sur,201812,2,0,0,1,0,0,610,0,0
23,Oriente,Boyaca,201812,4,0,0,1,0,0,2552,0,0
23,Oriente,Bucaramanga,201812,2,0,0,1,0,0,1072,0,0
23,Oriente,Casanare y Bucaramanga,201812,1,0,0,1,0,0,330,0,0
23,Oriente,Magdalena Medio,201812,2,0,0,1,0,0,968,0,0
23,Oriente,No hay informacion,201812,3,0,0,1,0,0,1587,0,0
23,Oriente,Norte de Santander y Arauca,201812,3,0,0,1,0,0,1305,0,0
21,Antioquia,Caldas,201901,10,0,0,1,0,0,62219,0,0
21,Antioquia,Medellin Centro,201901,8,3,0,0.727272727272727,0.272727272727273,0,53441,18427,0
21,Antioquia,Medellin El Poblado,201901,9,2,0,0.818181818181818,0.181818181818182,0,58122,17454,0
21,Antioquia,Medellin Occidental,201901,7,4,0,0.636363636363636,0.363636363636364,0,44595,30363,0
