mes,llave,tipo_oficina,cnl_jornada,txs,horas_jornada,jornada,nombre,region,zona,num_cajeros,porc_menor_1m,porc_mayor_1m,porc_otros,tasa_serv,dias_hb,capacidad_mes,tasa_ocu
2019-07,2104412,2,21,8073.67287792988,5.5,21,0441 - Calle 80,Bogota Norte,Occidental,3,0.677882748802899,0.301281221690177,0.0208360295069238,30.5977740390837,22,11106.9919761874,0.726900036953233
2019-07,2104422,2,21,7723.250375,5.5,21,0442 - Neiva,Central,Neiva - Tolima,4,0.58045738045738,0.331254331254331,0.0882882882882883,30.7851697851698,22,14900.0221760222,0.518338179887318
2019-07,2104432,2,21,6239.46416614704,5.5,21,0443 - Calasanz,Antioquia,Medellin Occidental,2,0.731035593493316,0.239652117893381,0.0293122886133033,30.9483008535996,22,7489.48880657111,0.833096133433389
2019-07,2104442,2,21,8320.46692858601,5.5,21,0444 - Cajica,Central,Sabana,3,0.666860735910573,0.293665579878901,0.0394736842105263,30.7290405216581,22,11154.6417093619,0.745919693826004
2019-07,2104452,2,21,9916.06876438492,5.5,21,0445 - Imbanaco,Occidente,Cali Oriente,3,0.70362563237774,0.272133220910624,0.0242411467116358,30.7605396290051,22,11166.0758853288,0.8880531411589
2019-07,2104462,2,21,10648.4048470346,5.5,21,0446 - Ocana,Oriente,Magdalena Medio,4,0.539241533157575,0.397992293652403,0.0627661731900223,30.3238693976881,22,14676.752788481,0.72552866430999
2019-07,2104472,2,21,8327.2180125,5.5,21,0447 - Lucero,Bogota Sur,Sur Oriente,3,0.678357570573139,0.295001833068557,0.0266405963583038,30.6581938164487,22,11128.9243553709,0.748250032671058
2019-07,2104482,2,21,6022.04837515207,5.5,21,0448 - Palermo,Bogota Sur,Teusaquillo,3,0.702807985716604,0.272033760753124,0.0251582535302711,30.7656224638857,22,11167.9209543905,0.539227345872697
2019-07,2104492,2,21,7223.86906466706,5.5,21,0449 - Carrera 7 Calle 67,Bogota Norte,Chapinero,3,0.651991916859122,0.318129330254042,0.029878752886836,30.558747113164,22,11092.8252020785,0.651219949207663
2019-07,2104502,2,21,10093.1668472222,5.5,21,0450 - Candelaria La Nueva,Bogota Sur,Sur Oriente,3,0.705952252349573,0.260559576536675,0.0334881711137518,30.8646429728854,22,11203.8653991574,0.900864700497142
2019-07,2104522,2,21,6446.68708837718,5.5,21,0452 - Centro Comercial El Tesoro,Antioquia,Medellin El Poblado,3,0.598152424942263,0.337490377213241,0.0643571978444958,30.6343341031563,22,11120.2632794457,0.579724321841642
2019-07,2104532,2,21,5544.73049367548,5.5,21,0453 - Malambo,Costa,Barranquilla Sur,2,0.739948830409357,0.223684210526316,0.0363669590643275,31.0634137426901,22,7517.346125731,0.737591485204668
2019-07,2104542,2,21,7659.14330628307,5.5,21,0454 - Unicentro Palmira,Occidente,Cali Aeropuerto,2,0.627450980392157,0.345552713839159,0.0269963057686843,30.4072179596476,22,7358.54674623473,1.04084998987091
2019-07,2104552,2,21,8727.5424484203,5.5,21,0455 - Panamericano Cali,Occidente,Cali Sur,2,0.764993740753386,0.199044042335268,0.0359622169113463,31.1845908728804,22,7546.67099123706,1.15647581013594
2019-07,2104562,2,21,10624.1807746966,5.5,21,0456 - Villa Colombia - CALI,Occidente,Cali Oriente,3,0.701994411793044,0.264765391656229,0.0332401965507274,30.8423740244725,22,11195.7817708835,0.948944968034885
2019-07,2104572,2,21,4002.85064545183,5.5,21,0457 - Galapa,Costa,Barranquilla Sur,2,0.704341125096327,0.265348060621629,0.0303108142820447,30.8248137683021,22,7459.60493192911,0.536603571097789
2019-07,2104582,2,21,20004.7045534291,5.5,21,0458 - Palmira,Occidente,Cali Aeropuerto,9,0.668216718935871,0.2840921379907,0.0476911430734292,30.8179950254137,22,33560.7965826755,0.596073591523624
2019-07,2104592,2,21,12936.2005192717,5.5,21,0459 - Pasoancho,Occidente,Cali Sur,4,0.646976090014065,0.328595750980828,0.0244281590051077,30.4791620401214,22,14751.9144274188,0.876916727175949
2019-07,2104601,1,21,5052.56850999538,5.5,21,0460 - Avenida Carrera 30,Bogota Norte,Occidental,2,0.655857740585774,0.327824267782427,0.0163179916317992,30.4424686192469,22,7367.07740585774,0.685830789015189
2019-07,2104612,2,21,3886.91932397487,5.5,21,0461 - La Union,Occidente,Narino - Cauca,2,0.539700166574126,0.422543031649084,0.0377568017767907,30.0760688506386,22,7278.40866185453,0.534034224314149
2019-07,2104622,2,21,7444.13873833527,5.5,21,0462 - Pamplona,Oriente,Norte de Santander y Arauca,3,0.676944065484311,0.285402455661664,0.0376534788540246,30.7612551159618,22,11166.3356070941,0.666659054525094
2019-07,2104632,2,21,5677.1142738089,5.5,21,0463 - Marinilla,Antioquia,Municipios Antioquia,2,0.673821252638987,0.289584799437016,0.0365939479239972,30.7350457424349,22,7437.88106966925,0.763270375074893
2019-07,2104643,3,21,484.080988674983,5.5,21,0464 - Premium Torre Oviedo,Direccion Banca Premium,Premium Antioquia,1,0.471287128712871,0.457425742574258,0.0712871287128713,30.0693069306931,22,3638.38613861386,0.133048272017496
2019-07,2104652,2,21,5833.20855227567,5.5,21,0465 - Parque Olaya,Antioquia,Risaralda,2,0.641448615851346,0.329541145240804,0.0290102389078498,30.4973454683352,22,7380.35760333712,0.790369364980108
2019-07,2104662,2,21,14852.3253691538,5.5,21,0466 - Pasto,Occidente,Narino - Cauca,5,0.537017451084083,0.396681649920677,0.0663008989952406,30.3480962453728,22,18360.5982284506,0.808923826138706
2019-07,2104672,2,21,7479.00600857082,5.5,21,0467 - Parque Washington,Costa,Barranquilla Norte,3,0.621144139091419,0.354879416713404,0.0239764441951767,30.3454851374089,22,11015.4111048794,0.678958409936957
2019-07,2104682,2,21,12723.9477898865,5.5,21,0468 - Pereira,Antioquia,Risaralda,5,0.57223113964687,0.339753879079722,0.0880149812734083,30.7413055109684,22,18598.4898341359,0.68413876090804
2019-07,2104692,2,21,13552.2442343551,5.5,21,0469 - Piedecuesta,Oriente,Casanare y Bucaramanga,4,0.653798359705078,0.303371717339077,0.0428299229558446,30.6972910280838,22,14857.4888575926,0.912149042429165
2019-07,2104702,2,21,15031.1667996382,5.5,21,0470 - Jamundi,Occidente,Cali Sur,4,0.676395188325774,0.297640176165122,0.0259646355091041,30.6416222967199,22,14830.5451916124,1.01352759493557
2019-07,2104712,2,21,6123.91040417692,5.5,21,0471 - Pivijay,Costa,Magdalena - Guajira,3,0.513455788124733,0.454293037163605,0.0322511747116617,29.8897906877403,22,10849.9940196497,0.564416016551373
2019-07,2104734,4,21,10363.4191453799,5.5,21,0473 - Oficina de Recaudos y Pagos Paseo del Comercio,Oriente,No hay informacion,4,0.682036407281456,0.285057011402281,0.0329065813162633,30.7392478495699,22,14877.7959591918,0.696569517004103
2019-07,2104742,2,21,6045.47478005953,5.5,21,0474 - Piedrapintada,Central,Tolima,2,0.666160337552743,0.251476793248945,0.0823628691983122,31.1544303797468,22,7539.37215189874,0.801853875662182
2019-07,2104752,2,21,9681.85966388888,5.5,21,0475 - Comfandi El Prado Cali,Occidente,Cali Oriente,3,0.709360657487459,0.267477852492262,0.0231614900202796,30.7784181876401,22,11172.5658021134,0.866574414093628
2019-07,2104762,2,21,8894.60946477132,5.5,21,0476 - Belen,Antioquia,Medellin Occidental,3,0.760654536573452,0.204786909268531,0.0345585541580169,31.1488582244474,22,11307.0355354744,0.786643805696514
2019-07,2104772,2,21,10367.4137397399,5.5,21,0477 - Junin,Occidente,Cali Oriente,3,0.698790517658442,0.280212868892114,0.0209966134494436,30.7039187227866,22,11145.5224963715,0.930186426263557
2019-07,2104782,2,21,4777.10217555803,5.5,21,0478 - Carepa,Antioquia,Municipios Antioquia y Choco,2,0.704051270313573,0.247425040054933,0.0485236896314946,31.0054932478828,22,7503.32936598764,0.636664331598248
2019-07,2104792,2,21,10135.9898558072,5.5,21,0479 - Villa Cespedes Tulua,Occidente,Valle del Cauca,3,0.695177636707874,0.269072279763894,0.0357500835282325,30.8333890188217,22,11192.5202138323,0.905603891005762
2019-07,2104802,2,21,5755.99289166667,5.5,21,0480 - Canaveralejo,Occidente,Cali Sur,2,0.683508771929825,0.276491228070175,0.04,30.8175438596491,22,7457.84561403509,0.771803707069818
2019-07,2104814,4,21,8360.48499174543,5.5,21,0481 - Oficina de Recaudos y Pagos Centro Comercial Gran Estacion II,Bogota Sur,No hay informacion,3,0.68962148962149,0.291941391941392,0.0184371184371184,30.6324786324787,22,11119.5897435897,0.751869914676043
2019-07,2104842,2,21,16945.7498228497,5.5,21,0484 - Plaza de Caicedo,Occidente,Cali Centro,6,0.687288187811942,0.273152997720131,0.0395588144679278,30.832029083739,22,22384.0531147945,0.757045640302273
2019-07,2104862,2,21,14682.7568146272,5.5,21,0486 - Unicentro,Occidente,Cali Sur,4,0.656060187741579,0.308462175593595,0.0354776366648261,30.6350773053562,22,14827.3774157924,0.990246380252576
2019-07,2104872,2,21,5901.12148671051,5.5,21,0487 - Alameda,Occidente,Cali Oriente,2,0.672844613602515,0.312427602184346,0.0147277842131392,30.511500910144,22,7383.78322025484,0.799200262342864
2019-07,2104882,2,21,11137.0143454116,5.5,21,0488 - Ciudad Cordoba,Occidente,Cali Oriente,3,0.760475181876784,0.210516622156736,0.0290081959664794,31.0924578690487,22,11286.5622064647,0.986749919212121
2019-07,2104912,2,21,4337.0209661995,5.5,21,0491 - Centro Comercial Murano Neiva,Central,Neiva - Tolima,2,0.621917170777106,0.338064215914379,0.0400186133085156,30.5097719869707,22,7383.36482084691,0.587404397782693
2019-07,2104922,2,21,7365.89599626728,5.5,21,0492 - Parque de La Independencia,Bogota Sur,Centro Oriental,3,0.744641192917055,0.2347224071362,0.0206363999467448,30.9295699640527,22,11227.4338969511,0.656062290268084
2019-07,2104932,2,21,7845.47702584686,5.5,21,0493 - Centro Comercial Gran Plaza del  Sol,Costa,Barranquilla Sur,2,0.680231097714142,0.28761617683999,0.0321527254458679,30.7226827430294,22,7434.88922381311,1.05522446800131
2019-07,2104942,2,21,6707.25309313415,5.5,21,0494 - Plaza de Mercado Valledupar,Costa,Cesar,3,0.509471432936144,0.463489153681638,0.0270394133822182,29.8177512985029,22,10823.8437213566,0.61967386686303
2019-07,2104952,2,21,7646.59731034607,5.5,21,0495 - El Templete Cali,Occidente,Cali Oriente,2,0.731621621621622,0.248783783783784,0.0195945945945946,30.8540540540541,22,7466.68108108109,1.02409587704514
2019-07,2104962,2,21,5884.0608422148,5.5,21,0496 - Calle La Herreria,Occidente,Narino - Cauca,2,0.587816888564654,0.363304760167791,0.0488783512675543,30.4278679554988,22,7363.54404523071,0.799080009038018
2019-07,2104972,2,21,8751.29176208429,5.5,21,0497 - Caldas,Antioquia,Sur Valle Aburra,3,0.746623571511024,0.220939628304283,0.0324368001846935,31.0574858594021,22,11273.867366963,0.776245761745358
2019-07,2104982,2,21,8540.64014676693,5.5,21,0498 - Centro Comercial Carrera,Occidente,Cali Norte,3,0.727427416781878,0.254705944911199,0.0178666383069233,30.8158034669786,22,11186.1366585132,0.763502217744412
2019-07,2105042,2,21,6951.30880515873,5.5,21,0504 - Avenida Pedro Heredia,Costa,Bolivar - San Andres/Prov.,3,0.563759471223602,0.404159277768822,0.032081251007577,30.1396098661938,22,10940.6783814284,0.635363600209515
2019-07,2105102,2,21,6239.9585571934,5.5,21,0510 - Laureles,Antioquia,Medellin Occidental,3,0.683381305862748,0.276170277230723,0.0404484169065293,30.821390698379,22,11188.1648235116,0.557728515411242
2019-07,2105122,2,21,9665.91722083333,5.5,21,0512 - Ismael Perdomo,Bogota Sur,Autopista Sur,3,0.69159511974695,0.286375960234975,0.022028920018075,30.6782647989155,22,11136.2101220063,0.867971878667453
2019-07,2105132,2,21,5627.51111527778,5.5,21,0513 - Puerto Wilches,Oriente,Magdalena Medio,2,0.515353311135775,0.412134665186829,0.0725120236773955,30.3018867924528,22,7333.05660377358,0.767416838482041
2019-07,2105142,2,21,6026.67704777399,5.5,21,0514 - Puerto Berrio,Antioquia,Municipios Antioquia y Choco,3,0.595029751487575,0.333216660833042,0.071753587679384,30.6926846342317,22,11141.4445222261,0.540924207426725
2019-07,2105162,2,21,7317.70033118494,5.5,21,0516 - Los Patios,Oriente,Norte de Santander y Arauca,2,0.712294496068621,0.267333809864189,0.0203716940671909,30.765189421015,22,7445.17583988564,0.982878106381614
2019-07,2105182,2,21,6024.25812221282,5.5,21,0518 - Argos,Antioquia,Medellin Centro,2,0.754417598269023,0.200685178507032,0.0448972232239452,31.2210602235846,22,7555.49657410747,0.797334505167778
2019-07,2105192,2,21,2744.06270306014,5.5,21,0519 - Arbelaez,Central,Girardot,1,0.709576138147567,0.279042386185243,0.01138147566719,30.6616954474097,22,3710.06514913658,0.739626554455183
2019-07,2105202,2,21,14376.6065290909,5.5,21,0520 - Popayan,Occidente,Narino - Cauca,6,0.532096706961234,0.367653188828679,0.100250104210088,30.6629845769071,22,22261.3268028345,0.645810856487687
2019-07,2105242,2,21,8105.52232395457,5.5,21,0524 - Castilla,Antioquia,Noroccidente Valle Aburra,3,0.704920160976243,0.262235492665195,0.0328443463585616,30.8530442684668,22,11199.6550694535,0.723729639322733
2019-07,2105262,2,21,5160.54511944445,5.5,21,0526 - Quimbaya,Antioquia,Quindio,2,0.603416717510677,0.361195851128737,0.0353874313605857,30.3709579011592,22,7349.77181208054,0.702136780758589
2019-07,2105282,2,21,8806.32890684524,5.5,21,0528 - America,Antioquia,Medellin Occidental,3,0.735216819973719,0.221550591327201,0.0432325886990802,31.1084099868594,22,11292.35282523,0.779848898023243
2019-07,2105292,2,21,4865.06262638889,5.5,21,0529 - Centro Comercial Arrecife,Costa,Magdalena - Guajira,2,0.577442593426385,0.391040072039622,0.0315173345339937,30.2023863124719,22,7308.9774876182,0.665628350153023
2019-07,2105302,2,21,9544.02869220877,5.5,21,0530 - Riohacha,Costa,Magdalena - Guajira,3,0.573260660468099,0.374372127818745,0.0523672117131559,30.3899754194721,22,11031.5610772684,0.865156674142448
2019-07,2105312,2,21,7741.2897199682,5.5,21,0531 - SAN IGNACIO,Antioquia,Medellin Centro,3,0.718711581017949,0.239734447996066,0.0415539709859848,31.0090976149496,22,11256.3024342267,0.687729364522891
2019-07,2105322,2,21,7464.16681763377,5.5,21,0532 - Rionegro,Antioquia,Municipios Antioquia,3,0.603297901335514,0.257835922594712,0.138866176069774,31.4051512673753,22,11400.0699100572,0.654747460017663
2019-07,2105342,2,21,5309.99967991935,5.5,21,0534 - Bello Plaza,Antioquia,Noroccidente Valle Aburra,2,0.675953079178886,0.295978215333054,0.0280687054880603,30.660452450775,22,7419.82949308756,0.715649825223913
2019-07,2105352,2,21,8020.09591963417,5.5,21,0535 - Armenia Calle 21 Carrera 17,Antioquia,Quindio,3,0.614681440443213,0.327008310249308,0.0583102493074792,30.6565096952909,22,11128.3130193906,0.720692876418871
2019-07,2105382,2,21,9808.34111008381,5.5,21,0538 - Centro Comercial Unicentro Medellin,Antioquia,Medellin Occidental,3,0.656746229901129,0.303006092080296,0.0402476780185759,30.6862079296914,22,11139.093478478,0.880533153710817
2019-07,2105392,2,21,8122.07523747303,5.5,21,0539 - San Alberto,Oriente,Magdalena Medio,3,0.502304737516005,0.469398207426376,0.0282970550576184,29.7944942381562,22,10815.4014084507,0.750973073558489
2019-07,2105402,2,21,7371.04185424711,5.5,21,0540 - San Andres,Costa,Bolivar - San Andres/Prov.,3,0.582903780068729,0.330756013745704,0.086340206185567,30.7779209621993,22,11172.3853092784,0.659755428245539
2019-07,2105422,2,21,15786.8627472277,5.5,21,0542 - Centro Comercial Centro Mayor,Bogota Sur,Zona Industrial,4,0.551156271899089,0.419551506657323,0.029292221443588,30.0487035739313,22,14543.5725297828,1.08548726352476
2019-07,2105442,2,21,5612.08937126476,5.5,21,0544 - Santa Librada,Occidente,Cali Centro,2,0.705675074183976,0.271327893175074,0.0229970326409496,30.7583456973294,22,7443.51965875371,0.753956411556574
2019-07,2105453,3,21,811.241787474611,5.5,21,0545 - Premium Avenida 19 Calle 114,Direccion Banca Premium,Premium Bogota 1,1,0.353546910755149,0.615560640732265,0.0308924485125858,29.0766590389016,22,3518.27574370709,0.230579365169323
2019-07,2105462,2,21,5354.28936542147,5.5,21,0546 - Orito Putumayo,Central,Magdalena Alto,2,0.552881108679796,0.398978847556528,0.0481400437636762,30.2458059810358,22,7319.48504741065,0.731511756734253
2019-07,2105477,7,21,2930.34506256061,5.5,21,0547 - Extension de Oficina Caicedonia,Occidente,Valle del Cauca,1,0.725158562367865,0.248062015503876,0.0267794221282593,30.8935870331219,22,3738.12403100775,0.783907927680672
2019-07,2105482,2,21,5058.514736381,5.5,21,0548 - San Juan Cesar,Costa,Cesar,2,0.658481221626083,0.307882789929839,0.0336359884440776,30.6287659925712,22,7412.16137020223,0.682461495875795
2019-07,2105493,3,21,360.022475535299,5.5,21,0549 - Centro Historico Cartagena,Direccion Banca Premium,No hay informacion,1,0.478494623655914,0.432795698924731,0.0887096774193548,30.2795698924731,22,3663.82795698925,0.0982640232460989
2019-07,2105502,2,21,4599.93049264121,5.5,21,0550 - Centro Comercial City Plaza,Antioquia,Medellin El Poblado,2,0.600370885489105,0.334955957348169,0.064673157162726,30.6485859990728,22,7416.95781177561,0.620191001401961
2019-07,2105512,2,21,5729.50637777778,5.5,21,0551 - Centro Comercial Unicentro Girardot,Central,Girardot,2,0.582719233603537,0.381908621960206,0.0353721444362564,30.2673176123802,22,7324.69086219602,0.782218183070188
2019-07,2105522,2,21,5698.9207554283,5.5,21,0552 - Calle 39 Monteria,Costa,No hay informacion,3,0.579446640316206,0.392490118577075,0.0280632411067194,30.1778656126482,22,10954.5652173913,0.520232491416526
2019-07,2105533,3,21,973.246616160352,5.5,21,0553 - La Cabrera,Direccion Banca Premium,Premium Bogota 2,1,0.384851586489253,0.581371545547595,0.0337768679631525,29.2620266120778,22,3540.70522006141,0.274873663767884
2019-07,2105542,2,21,4187.13738567089,5.5,21,0554 - Santa Rosa de Osos,Antioquia,Municipios Antioquia,2,0.604384133611691,0.332724425887265,0.0628914405010438,30.6508350730689,22,7417.50208768267,0.564494264534681
2019-07,2105562,2,21,12346.1568588694,5.5,21,0556 - San Martin,Central,Meta,4,0.708433977455717,0.266203703703704,0.0253623188405797,30.7957930756844,22,14905.1638486313,0.828314065128719
2019-07,2105582,2,21,6458.72183083955,5.5,21,0558 - Centro Comercial Bosque Plaza,Antioquia,Noroccidente Valle Aburra,2,0.651342612118656,0.262617742162238,0.0860396457191059,31.1171095177843,22,7530.34050330381,0.857693198336236
2019-07,2105622,2,21,6468.76884402779,5.5,21,0562 - Tunjuelito,Bogota Sur,Sur Oriente,2,0.676714143756211,0.298774428618748,0.0245114276250414,30.6286849950315,22,7412.14176879762,0.872726000905557
2019-07,2105642,2,21,8596.07440475954,5.5,21,0564 - Santa Marta,Costa,Magdalena - Guajira,4,0.61121347723085,0.311529349828902,0.0772571729402474,30.8286391155567,22,14921.0613319294,0.576103416073016
2019-07,2105662,2,21,8174.72673735791,5.5,21,0566 - Santa Monica,Occidente,Cali Norte,3,0.74096939445685,0.230395376329962,0.028635229213188,30.9911992644161,22,11249.8053329831,0.72665495049862
2019-07,2105682,2,21,9112.22766511207,5.5,21,0568 - Santa Rita,Occidente,Cali Centro,3,0.700209412542709,0.268819574561887,0.0309710128954039,30.8107571916676,22,11184.3048605753,0.814733483994402
2019-07,2105694,4,21,11263.1102902778,5.5,21,0569 - Oficina de Recaudos y Pagos Canaveral,Oriente,No hay informacion,4,0.639845986770659,0.322637970184618,0.0375160430447231,30.5743903643005,22,14798.0049363215,0.76112356623376
2019-07,2105702,2,21,2965.21792062915,5.5,21,0570 - Guasca,Central,Sabana,1,0.704280155642023,0.270958613371065,0.0247612309869119,30.7690130880792,22,3723.05058365759,0.796448464505166
2019-07,2105722,2,21,11235.890292087,5.5,21,0572 - Santa Rosa de Cabal,Antioquia,Caldas,4,0.649640074943299,0.311014692831082,0.0393452322256188,30.6416526969727,22,14830.5599053348,0.757617403780238
2019-07,2105742,2,21,10361.4022423371,5.5,21,0574 - La Cordialidad,Costa,Barranquilla Sur,3,0.69222333000997,0.277666999002991,0.0301096709870389,30.7622133599202,22,11166.683449651,0.927885373401612
2019-07,2105762,2,21,3041.62129942729,5.5,21,0576 - Santa Rosa de Viterbo,Oriente,Boyaca,1,0.685606060606061,0.300378787878788,0.0140151515151515,30.5681818181818,22,3698.75,0.822337627422045
2019-07,2105782,2,21,24702.7462163714,5.5,21,0578 - Quibdo,Antioquia,Municipios Antioquia y Choco,6,0.444269291399131,0.181321850128802,0.374408858472067,32.9654350417163,22,23932.9058402861,1.03216660698132
2019-07,2105802,2,21,4315.38839861111,5.5,21,0580 - Caqueza,Central,Villavicencio,2,0.57916763543362,0.397349453615438,0.0234829109509416,30.1306672866775,22,7291.62148337596,0.591828361969925
2019-07,2105824,4,21,10044.9090870701,5.5,21,0582 - Oficina de Recaudos y Pagos Cucuta,Oriente,No hay informacion,3,0.647207563764292,0.304419525065963,0.048372911169745,30.7197669305189,22,11151.2753957784,0.900785670746944
2019-07,2105832,2,21,2426.63106720014,5.5,21,0583 - Tolemaida,Central,No hay informacion,1,0.596514745308311,0.37846291331546,0.0250223413762288,30.2327971403038,22,3658.16845397676,0.663345905944319
2019-07,2105842,2,21,8868.69994055887,5.5,21,0584 - Sector Estadio,Antioquia,Noroccidente Valle Aburra,3,0.684830633284242,0.280436917034855,0.0347324496809033,30.7714776632303,22,11170.0463917526,0.793971629975242
2019-07,2105852,2,21,5130.70721388889,5.5,21,0585 - Sector Sur Tunja,Oriente,Boyaca,2,0.531086312912776,0.434752903666591,0.0341607834206331,29.9970393987702,22,7259.28353450239,0.706778732295458
2019-07,2105872,2,21,6180.33475,5.5,21,0587 - Sibate,Central,Cundinamarca,2,0.699398108340499,0.280653482373173,0.0199484092863285,30.6964746345658,22,7428.54686156492,0.831970890831539
2019-07,2105882,2,21,7495.72961391332,5.5,21,0588 - Sevilla,Occidente,Valle del Cauca,3,0.684346877556586,0.294655031360785,0.0209980910826289,30.6317152986092,22,11119.3126533951,0.674118072543323
2019-07,2105892,2,21,4198.64708692947,5.5,21,0589 - Terminal de Transportes Manizales,Antioquia,Caldas,2,0.647331154684096,0.319444444444444,0.0332244008714597,30.5688997821351,22,7397.67374727669,0.567563159766963
2019-07,2105902,2,21,7750.52331579358,5.5,21,0590 - Real de Minas,Oriente,Bucaramanga,3,0.649285813340729,0.319511856885314,0.0312023297739565,30.5584523644432,22,11092.7182082929,0.698703705463221
2019-07,2105922,2,21,8867.92112615843,5.5,21,0592 - Sincelejo,Costa,No hay informacion,4,0.574284416174466,0.371762835074966,0.0539527487505679,30.410949568378,22,14718.899591095,0.602485333314156
2019-07,2105951,1,21,4059.28313888889,5.5,21,0595 - La Loma,Costa,Cesar,2,0.602564102564103,0.370789341377577,0.0266465560583208,30.2792860734037,22,7327.58722976371,0.553972680448021
2019-07,2105962,2,21,9825.82695833333,5.5,21,0596 - Sogamoso,Oriente,Boyaca,3,0.545837280286286,0.404167982317651,0.0499947373960636,30.2291337753921,22,10973.1755604673,0.895440604607885
2019-07,2105972,2,21,6688.86777361112,5.5,21,0597 - Sopo,Central,Sabana,2,0.710885920466759,0.266697374481806,0.0224167050514356,30.7785966528482,22,7448.42038998926,0.89802500710097
2019-07,2105982,2,21,6057.30512763462,5.5,21,0598 - Centro Comercial Savanna,Antioquia,Municipios Antioquia,2,0.609777777777778,0.3104,0.0798222222222222,30.8471111111111,22,7465.00088888889,0.811427248006156
2019-07,2105992,2,21,6480.78978308062,5.5,21,0599 - La Jagua,Costa,Cesar,2,0.575722543352601,0.404459124690339,0.0198183319570603,30.0767960363336,22,7278.58464079274,0.890391484459645
2019-07,2106002,2,21,12068.2255902778,5.5,21,0600 - Centro Comercial Cabecera,Oriente,Bucaramanga,4,0.610289990645463,0.33844714686623,0.0512628624883068,30.5640785781104,22,14793.0140318054,0.815805728591262
2019-07,2106012,2,21,11159.0400779927,5.5,21,0601 - Centro Comercial Ventura Plaza,Oriente,Norte de Santander y Arauca,3,0.568379790940767,0.391202090592335,0.040418118466899,30.2460801393729,22,10979.3270905923,1.01636830617373
2019-07,2106032,2,21,5524.69046604247,5.5,21,0603 - Terminal de Transporte Sogamoso,Oriente,Boyaca,2,0.492599620493359,0.482352941176471,0.0250474383301708,29.7134724857685,22,7190.66034155598,0.768314758814902
2019-07,2106042,2,21,4352.22091940223,5.5,21,0604 - Briceno,Central,Sabana,2,0.646224024328434,0.330968068930563,0.0228079067410035,30.4591991890522,22,7371.12620375064,0.590441785841043
2019-07,2106052,2,21,12936.1830819444,5.5,21,0605 - Toberin,Bogota Norte,Autopista Nororiental,4,0.699385484138847,0.274456070420196,0.0261584454409567,30.7585118751038,22,14887.1197475502,0.868951368787987
2019-07,2106062,2,21,10840.3106736111,5.5,21,0606 - Tintal Plaza,Bogota Sur,Occidente,3,0.666666666666667,0.306903686982694,0.0264296463506396,30.5976297968398,22,11106.9396162528,0.975994382624394
2019-07,2106072,2,21,8501.63383333333,5.5,21,0607 - Centro Comercial Floresta Outlet,Bogota Norte,Calle 72,3,0.688481346564502,0.281246074613742,0.0302725788217561,30.7451325210401,22,11160.4831051375,0.761762170440431
2019-07,2106082,2,21,4960.75018627702,5.5,21,0608 - Tocaima,Central,Girardot,2,0.714817246662289,0.249288684613701,0.0358940687240096,30.9330269205515,22,7485.79251477347,0.662688710178222
2019-07,2106092,2,21,6184.78450347698,5.5,21,0609 - Centro Comercial Carulla Pance,Occidente,Cali Sur,2,0.651306413301663,0.330958036421219,0.017735550277118,30.4338875692795,22,7365.00079176564,0.83975340646152
2019-07,2106112,2,21,7443.96515271164,5.5,21,0611 - Ubate,Oriente,Boyaca y Norte de Cundinamarca,3,0.43514043109079,0.540169823644677,0.024689745264533,29.4225996080993,22,10680.40365774,0.696974139860064
2019-07,2106122,2,21,13067.3508973834,5.5,21,0612 - Tulua,Occidente,Valle del Cauca,4,0.612676638294356,0.330303280720602,0.0570200809850426,30.6335840013222,22,14826.65465664,0.881341826595475
2019-07,2106142,2,21,10026.0576720222,5.5,21,0614 - Centro Comercial Unicentro Cucuta,Oriente,Norte de Santander y Arauca,3,0.531631880609928,0.437331026278793,0.0310370931112793,29.9685303341624,22,10878.576511301,0.921633235893211
2019-07,2106152,2,21,9372.05294167745,5.5,21,0615 - Centro Comercial Santafe II,Bogota Norte,Autopista Nororiental,3,0.6319573283859,0.340909090909091,0.0271335807050093,30.4311224489796,22,11046.4974489796,0.848418513195165
2019-07,2106162,2,21,14742.6622168428,5.5,21,0616 - Tunja,Oriente,Boyaca,5,0.59075810142467,0.368347235550306,0.040894663025024,30.3627371373736,22,18369.455968111,0.802563899684113
2019-07,2106182,2,21,6461.64667292012,5.5,21,0618 - Chigorodo,Antioquia,Municipios Antioquia y Choco,2,0.709712679575265,0.241723922548407,0.0485633978763273,31.0341973766396,22,7510.27576514678,0.860374089445148
2019-07,2106192,2,21,7691.97672206746,5.5,21,0619 - Villa del Rosario,Oriente,Norte de Santander y Arauca,3,0.689033402305646,0.289388117055868,0.0215784806384865,30.6609518179131,22,11129.9255099025,0.691107655233074
2019-07,2106202,2,21,7792.39458538954,5.5,21,0620 - Turbo,Antioquia,Municipios Antioquia y Choco,3,0.625772906127038,0.333192804946599,0.0410342889263631,30.5392074198988,22,11085.7322934233,0.702921050151324
2019-07,2106212,2,21,8495.51055729438,5.5,21,0621 - Centro Empresarial Paralelo 108,Bogota Norte,Calle 72,3,0.695956740813568,0.265822784810127,0.0382204743763058,30.8619884478309,22,11202.9018065626,0.758331252382998
